-34.8969795	-60.0190731	America/Argentina/Buenos_Aires
-38.8275294	-68.0661288	America/Argentina/Salta
-34.8799858	-58.0600243	America/Argentina/Buenos_Aires
-34.6352975	-58.5432951	America/Argentina/Buenos_Aires
-34.7175201	-58.5356412	America/Argentina/Buenos_Aires
-34.800869	-58.3422813	America/Argentina/Buenos_Aires
-33.8965305	-61.1000379	America/Argentina/Buenos_Aires
-49.983253	-68.9160718	America/Argentina/Rio_Gallegos
-45.8656149	-67.4822429	America/Argentina/Catamarca
-32.4845349	-58.2321416	America/Argentina/Cordoba
-31.3913921	-58.017434	America/Argentina/Cordoba
-31.4200833	-64.1887761	America/Argentina/Cordoba
-31.9734931	-60.920606	America/Argentina/Cordoba
-33.1059245	-60.9660535	America/Argentina/Cordoba
-32.8497253	-64.3589863	America/Argentina/Cordoba
-35.1679518	-58.2373784	America/Argentina/Buenos_Aires
-37.9852584	-61.3497918	America/Argentina/Buenos_Aires
-32.566667	-60.85	America/Argentina/Cordoba
-27.4692131	-58.8306349	America/Argentina/Cordoba
-34.6677742	-58.3513222	America/Argentina/Buenos_Aires
-30.7218548	-64.8086431	America/Argentina/Cordoba
-38.9377552	-69.2294588	America/Argentina/Salta
-37.6893359	-63.1609664	America/Argentina/Buenos_Aires
-34.4476799	-58.8052387	America/Argentina/Buenos_Aires
-31.8148996	-64.2902636	America/Argentina/Cordoba
-32.0697098	-60.6378708	America/Argentina/Cordoba
-34.3717288	-58.6880906	America/Argentina/Buenos_Aires
-36.3152317	-57.6753107	America/Argentina/Buenos_Aires
-34.7030869	-58.2974319	America/Argentina/Buenos_Aires
-34.81951	-58.3452098	America/Argentina/Buenos_Aires
-34.4938049	-58.6272715	America/Argentina/Buenos_Aires
-41.9649235	-71.5353386	America/Argentina/Salta
-34.8298225	-58.4938889	America/Argentina/Buenos_Aires
-34.6266731	-58.5943604	America/Argentina/Buenos_Aires
-34.4720967	-58.6540206	America/Argentina/Buenos_Aires
-32.204975	-64.4008877	America/Argentina/Cordoba
-34.8648233	-57.9085188	America/Argentina/Buenos_Aires
-31.4489859	-60.9303663	America/Argentina/Cordoba
-42.9095281	-71.3143117	America/Argentina/Catamarca
-32.9391214	-63.2461019	America/Argentina/Cordoba
-34.2743308	-59.1501056	America/Argentina/Buenos_Aires
-34.2918436	-59.1020198	America/Argentina/Buenos_Aires
-34.8150044	-58.5348284	America/Argentina/Buenos_Aires
-34.8537327	-58.5228619	America/Argentina/Buenos_Aires
-34.4379694	-58.9880027	America/Argentina/Buenos_Aires
-30.9512012	-58.7849549	America/Argentina/Cordoba
-34.5386091	-58.5145868	America/Argentina/Buenos_Aires
-34.6313033	-58.8545198	America/Argentina/Buenos_Aires
-32.783329	-60.7333298	America/Argentina/Cordoba
-33.1726215	-61.073268	America/Argentina/Cordoba
-32.916996	-60.8108123	America/Argentina/Cordoba
-43.2895976	-65.4920111	America/Argentina/Catamarca
-32.029275	-61.2244215	America/Argentina/Cordoba
-34.4224358	-58.7377548	America/Argentina/Buenos_Aires
-33.1227632	-62.3023981	America/Argentina/Cordoba
-32.8109998	-63.8707607	America/Argentina/Cordoba
-34.4529709	-58.6429866	America/Argentina/Buenos_Aires
-35.6593239	-63.7577887	America/Argentina/Salta
-39.032803	-67.5892227	America/Argentina/Salta
-34.6020889	-58.9521294	America/Argentina/Buenos_Aires
-35.0326402	-63.0148417	America/Argentina/Buenos_Aires
-34.6846809	-58.3720894	America/Argentina/Buenos_Aires
-34.8854021	-58.3812772	America/Argentina/Buenos_Aires
-33.3711642	-60.5049247	America/Argentina/Cordoba
-34.8889618	-58.021431	America/Argentina/Buenos_Aires
-34.7627204	-58.6300804	America/Argentina/Buenos_Aires
-32.8621721	-60.7065336	America/Argentina/Cordoba
-34.486068	-58.7250438	America/Argentina/Buenos_Aires
-34.7497482	-58.5845909	America/Argentina/Buenos_Aires
-34.7900852	-58.1548511	America/Argentina/Buenos_Aires
-31.1021163	-60.0873538	America/Argentina/Cordoba
-32.4255251	-63.7319581	America/Argentina/Cordoba
-34.589571	-58.6275502	America/Argentina/Buenos_Aires
-34.8617885	-58.216391	America/Argentina/Buenos_Aires
-34.7084659	-58.5858675	America/Argentina/Buenos_Aires
-34.6570243	-58.6753978	America/Argentina/Buenos_Aires
-32.1615877	-63.4672594	America/Argentina/Cordoba
-34.5151052	-58.7662461	America/Argentina/Buenos_Aires
-34.529389	-58.5734048	America/Argentina/Buenos_Aires
-34.781105	-58.3679008	America/Argentina/Buenos_Aires
-34.5885499	-60.949554	America/Argentina/Buenos_Aires
-32.8834772	-62.6796167	America/Argentina/Cordoba
-31.7293691	-64.429676	America/Argentina/Cordoba
-34.1289345	-63.3907763	America/Argentina/Cordoba
-31.0944026	-64.4828401	America/Argentina/Cordoba
-34.4983368	-58.4862595	America/Argentina/Buenos_Aires
-34.7132721	-58.3710861	America/Argentina/Buenos_Aires
-34.6994795	-58.3920795	America/Argentina/Buenos_Aires
-33.45928	-67.5497468	America/Argentina/Mendoza
-34.9204948	-57.9535657	America/Argentina/Buenos_Aires
-29.4134538	-66.8564579	America/Argentina/La_Rioja
-32.8502966	-68.8405943	America/Argentina/Mendoza
-31.8722985	-62.7213671	America/Argentina/Cordoba
-27.7160529	-64.2049739	America/Argentina/Cordoba
-34.6855199	-58.532003	America/Argentina/Buenos_Aires
-40.7627426	-71.6417984	America/Argentina/Salta
-40.768523	-71.6512789	America/Argentina/Salta
-34.5195144	-61.3913566	America/Argentina/Buenos_Aires
-32.705833	-62.108333	America/Argentina/Cordoba
-34.7003212	-58.6834717	America/Argentina/Buenos_Aires
-34.9979984	-58.0428659	America/Argentina/Buenos_Aires
-34.7965057	-58.4292259	America/Argentina/Buenos_Aires
-35.1853611	-59.0975278	America/Argentina/Buenos_Aires
-34.5547405	-58.5924477	America/Argentina/Buenos_Aires
-34.7611823	-58.4302476	America/Argentina/Buenos_Aires
-34.8610328	-58.3931191	America/Argentina/Buenos_Aires
-37.9427179	-58.3242803	America/Argentina/Buenos_Aires
-34.4996258	-58.6914464	America/Argentina/Buenos_Aires
-35.0002899	-61.0384266	America/Argentina/Buenos_Aires
-34.7998811	-58.4513637	America/Argentina/Buenos_Aires
-34.5633312	-59.1208805	America/Argentina/Buenos_Aires
-33.0391038	-68.8798644	America/Argentina/Mendoza
-32.9846649	-68.7884399	America/Argentina/Mendoza
-36.8632263	-57.8826126	America/Argentina/Buenos_Aires
-34.4361942	-58.7808326	America/Argentina/Buenos_Aires
-32.6978556	-62.1057979	America/Argentina/Cordoba
-36.7232497	-56.6750185	America/Argentina/Buenos_Aires
-38.0054771	-57.5426106	America/Argentina/Buenos_Aires
-38.3410383	-57.994921	America/Argentina/Buenos_Aires
-29.6883639	-60.2516349	America/Argentina/Cordoba
-34.725275	-58.792733	America/Argentina/Buenos_Aires
-34.4948079	-58.5164546	America/Argentina/Buenos_Aires
-34.3829048	-58.8251105	America/Argentina/Buenos_Aires
-34.3479855	-63.4456316	America/Argentina/Cordoba
-34.6510201	-59.4305996	America/Argentina/Buenos_Aires
-34.6577938	-59.432251	America/Argentina/Buenos_Aires
-34.6658223	-58.6985675	America/Argentina/Buenos_Aires
-34.6685004	-58.7282483	America/Argentina/Buenos_Aires
-34.8517337	-58.3328766	America/Argentina/Buenos_Aires
-32.9142634	-62.4545284	America/Argentina/Cordoba
-30.2531458	-57.6365555	America/Argentina/Cordoba
-34.728054	-58.3534546	America/Argentina/Buenos_Aires
-34.8271786	-58.4620124	America/Argentina/Buenos_Aires
-33.2048662	-62.6007029	America/Argentina/Cordoba
-32.5661289	-61.7699435	America/Argentina/Cordoba
-34.6558611	-58.6167212	America/Argentina/Buenos_Aires
-32.5916447	-62.8342242	America/Argentina/Cordoba
-34.5519395	-58.703878	America/Argentina/Buenos_Aires
-34.5304233	-58.5243501	America/Argentina/Buenos_Aires
-22.78644	-63.7695384	America/Argentina/Salta
-23.128383	-64.3216987	America/Argentina/Salta
-24.2584127	-65.2084907	America/Argentina/Jujuy
-24.3893458	-65.2616207	America/Argentina/Jujuy
-24.7273944	-64.1957328	America/Argentina/Salta
-24.7821269	-65.4231976	America/Argentina/Salta
-25.3272942	-58.0982046	America/Argentina/Cordoba
-25.4942245	-64.9721298	America/Argentina/Salta
-26.1857768	-58.1755669	America/Argentina/Cordoba
-26.2318663	-65.2809366	America/Argentina/Tucuman
-26.3999195	-54.626812	America/Argentina/Cordoba
-26.6308594	-54.1131592	America/Argentina/Cordoba
-26.7035442	-66.0459116	America/Argentina/Catamarca
-26.80625	-55.024948	America/Argentina/Cordoba
-26.8166695	-65.3166809	America/Argentina/Tucuman
-26.9591664	-61.2801996	America/Argentina/Cordoba
-27.0116598	-64.2424804	America/Argentina/Cordoba
-27.1639576	-65.4963303	America/Argentina/Tucuman
-27.1956017	-65.3089606	America/Argentina/Tucuman
-27.2912731	-61.4202019	America/Argentina/Cordoba
-27.3618	-64.2424804	America/Argentina/Cordoba
-27.4733434	-55.8913207	America/Argentina/Cordoba
-27.4867802	-55.1203326	America/Argentina/Cordoba
-27.5827186	-66.3148915	America/Argentina/Catamarca
-27.5846786	-64.9534378	America/Argentina/Cordoba
-27.7833574	-64.264167	America/Argentina/Cordoba
-28.1138423	-63.4390143	America/Argentina/Cordoba
-28.4081415	-65.8085049	America/Argentina/Catamarca
-28.469581	-65.7795441	America/Argentina/Catamarca
-28.729529	-59.5642369	America/Argentina/Cordoba
-28.9403164	-61.5136037	America/Argentina/Cordoba
-29.1442242	-59.2643242	America/Argentina/Cordoba
-29.184582	-58.0735719	America/Argentina/Cordoba
-29.4134538	-66.8564579	America/Argentina/La_Rioja
-29.4593067	-60.2149272	America/Argentina/Cordoba
-29.7903375	-58.0580471	America/Argentina/Cordoba
-30.3111769	-61.2385263	America/Argentina/Cordoba
-30.5795582	-59.9303082	America/Argentina/Cordoba
-30.7218548	-64.8086431	America/Argentina/Cordoba
-30.7458743	-63.8640569	America/Argentina/Cordoba
-30.7589703	-59.6392784	America/Argentina/Cordoba
-30.7893901	-60.5935165	America/Argentina/Cordoba
-30.8212095	-63.7239002	America/Argentina/Cordoba
-30.974859	-61.5136037	America/Argentina/Cordoba
-30.9850361	-57.9198417	America/Argentina/Cordoba
-31.0261488	-62.4504154	America/Argentina/Cordoba
-31.0691399	-63.3918347	America/Argentina/Cordoba
-31.1689573	-64.2424804	America/Argentina/Cordoba
-31.2572868	-68.4770183	America/Argentina/San_Juan
-31.2757806	-64.1645537	America/Argentina/Cordoba
-31.3184566	-69.4253616	America/Argentina/San_Juan
-31.3317205	-63.6220702	America/Argentina/Cordoba
-31.4202675	-64.6214281	America/Argentina/Cordoba
-31.43644	-68.515289	America/Argentina/San_Juan
-31.5553133	-61.1403196	America/Argentina/Cordoba
-31.606331	-62.42741	America/Argentina/Cordoba
-31.6106578	-60.697294	America/Argentina/Cordoba
-31.650785	-63.9058453	America/Argentina/Cordoba
-31.6833305	-68.5833511	America/Argentina/San_Juan
-31.7413197	-60.5115471	America/Argentina/Cordoba
-31.8521	-61.572418	America/Argentina/Cordoba
-31.8677008	-59.0269219	America/Argentina/Cordoba
-31.9652427	-61.7941232	America/Argentina/Cordoba
-32.1298862	-65.5707852	America/Argentina/San_Luis
-32.2336427	-63.6750562	America/Argentina/Cordoba
-32.2492552	-62.6383524	America/Argentina/Cordoba
-32.2714158	-64.6214281	America/Argentina/Cordoba
-32.3460776	-59.3800105	America/Argentina/Cordoba
-32.3901919	-59.7931152	America/Argentina/Cordoba
-32.4852656	-63.297505	America/Argentina/Cordoba
-32.5866791	-61.6070583	America/Argentina/Cordoba
-32.6074249	-67.5708536	America/Argentina/Mendoza
-32.660212	-61.2335592	America/Argentina/Cordoba
-32.6978556	-62.1057979	America/Argentina/Cordoba
-32.7286737	-61.9153795	America/Argentina/Cordoba
-32.747416	-60.7356754	America/Argentina/Cordoba
-32.8502966	-68.8405943	America/Argentina/Mendoza
-32.8850044	-68.7393446	America/Argentina/Mendoza
-32.9442426	-60.6505388	America/Argentina/Cordoba
-32.9846649	-68.7884399	America/Argentina/Mendoza
-33.0077778	-58.5111667	America/Argentina/Cordoba
-33.0391038	-68.8798644	America/Argentina/Mendoza
-33.0806497	-68.47057	America/Argentina/Mendoza
-33.1231585	-64.3493441	America/Argentina/Cordoba
-33.1959908	-68.4661473	America/Argentina/Mendoza
-33.2493026	-61.6070583	America/Argentina/Cordoba
-33.3017267	-66.3377522	America/Argentina/San_Luis
-33.316667	-60.2	America/Argentina/Buenos_Aires
-33.3300668	-69.1923916	America/Argentina/Mendoza
-33.3334669	-60.2110494	America/Argentina/Buenos_Aires
-33.3728036	-69.1475583	America/Argentina/Mendoza
-33.5813185	-69.0153361	America/Argentina/Mendoza
-33.6610262	-58.8289611	America/Argentina/Cordoba
-33.6757835	-59.6628664	America/Argentina/Buenos_Aires
-33.8912831	-60.5745999	America/Argentina/Buenos_Aires
-33.9270785	-65.6658568	America/Argentina/San_Luis
-34.0596149	-61.8877321	America/Argentina/Cordoba
-34.0627823	-60.1027115	America/Argentina/Buenos_Aires
-34.0913139	-63.3918347	America/Argentina/Cordoba
-34.0957811	-59.0242302	America/Argentina/Buenos_Aires
-34.1633346	-58.9592643	America/Argentina/Buenos_Aires
-34.1711872	-59.7936926	America/Argentina/Buenos_Aires
-34.1933361	-61.2801996	America/Argentina/Buenos_Aires
-34.2743308	-59.1501056	America/Argentina/Buenos_Aires
-34.2918436	-59.1020198	America/Argentina/Buenos_Aires
-34.295047	-60.2473787	America/Argentina/Buenos_Aires
-34.3033744	-61.3071436	America/Argentina/Buenos_Aires
-34.3402525	-58.7849434	America/Argentina/Buenos_Aires
-34.425087	-58.5796585	America/Argentina/Buenos_Aires
-34.554242	-58.4915489	America/Argentina/Buenos_Aires
-34.6020889	-58.9521294	America/Argentina/Buenos_Aires
-34.6036844	-58.3815591	America/Argentina/Buenos_Aires
-34.6806905	-64.5266446	America/Argentina/Cordoba
-34.7720035	-59.6847924	America/Argentina/Buenos_Aires
-34.7823358	-58.8377795	America/Argentina/Buenos_Aires
-34.816667	-62.45	America/Argentina/Buenos_Aires
-34.8684492	-61.5290906	America/Argentina/Buenos_Aires
-34.8969795	-60.0190731	America/Argentina/Buenos_Aires
-34.9267359	-58.946704	America/Argentina/Buenos_Aires
-34.9745453	-67.6837944	America/Argentina/Mendoza
-34.9779882	-67.6893858	America/Argentina/Mendoza
-35.067957	-64.6839714	America/Argentina/Salta
-35.0806673	-57.5177615	America/Argentina/Buenos_Aires
-35.1042646	-58.6915912	America/Argentina/Buenos_Aires
-35.1154755	-60.4899413	America/Argentina/Buenos_Aires
-35.1679518	-58.2373784	America/Argentina/Buenos_Aires
-35.1937058	-64.2424804	America/Argentina/Salta
-35.2270418	-63.6750562	America/Argentina/Salta
-35.3632787	-57.5532762	America/Argentina/Buenos_Aires
-35.3925291	-62.4218791	America/Argentina/Buenos_Aires
-35.3971558	-58.4127197	America/Argentina/Buenos_Aires
-35.4006236	-59.3348143	America/Argentina/Buenos_Aires
-35.4324208	-60.1716334	America/Argentina/Buenos_Aires
-35.4439072	-60.8845528	America/Argentina/Buenos_Aires
-35.484462	-69.5797495	America/Argentina/Mendoza
-35.489174	-62.9756286	America/Argentina/Buenos_Aires
-35.5785737	-58.0138514	America/Argentina/Buenos_Aires
-35.6225839	-61.3653564	America/Argentina/Buenos_Aires
-35.6388799	-59.7794795	America/Argentina/Buenos_Aires
-35.7657442	-58.4971957	America/Argentina/Buenos_Aires
-35.8107166	-61.8987832	America/Argentina/Buenos_Aires
-35.9732789	-62.7325973	America/Argentina/Buenos_Aires
-36.0006019	-64.5984485	America/Argentina/Salta
-36.0217066	-60.0145232	America/Argentina/Buenos_Aires
-36.2276799	-61.6538052	America/Argentina/Buenos_Aires
-36.4067568	-63.4235461	America/Argentina/Salta
-36.4583817	-62.8588333	America/Argentina/Buenos_Aires
-36.5994803	-61.7475931	America/Argentina/Buenos_Aires
-36.674059	-64.3793694	America/Argentina/Salta
-36.7514631	-62.9591024	America/Argentina/Buenos_Aires
-36.8937167	-60.3233499	America/Argentina/Buenos_Aires
-37.0526179	-63.8640569	America/Argentina/Salta
-37.2471252	-63.0147578	America/Argentina/Buenos_Aires
-37.2496772	-61.2621919	America/Argentina/Buenos_Aires
-37.293251	-67.5708536	America/Argentina/Salta
-37.3287999	-59.1367167	America/Argentina/Buenos_Aires
-37.3733395	-64.905955	America/Argentina/Salta
-37.4586139	-61.9328019	America/Argentina/Buenos_Aires
-37.5411451	-61.9813913	America/Argentina/Buenos_Aires
-37.5455602	-62.7660962	America/Argentina/Buenos_Aires
-37.6700705	-63.5378092	America/Argentina/Salta
-37.7447837	-57.4264374	America/Argentina/Buenos_Aires
-37.791729	-64.0257772	America/Argentina/Salta
-37.9475294	-57.7799935	America/Argentina/Buenos_Aires
-38.0987358	-62.2236252	America/Argentina/Buenos_Aires
-38.1584631	-58.0982046	America/Argentina/Buenos_Aires
-38.1634422	-58.7816955	America/Argentina/Buenos_Aires
-38.2644991	-57.865474	America/Argentina/Buenos_Aires
-38.3432397	-59.6114468	America/Argentina/Buenos_Aires
-38.3775437	-60.2752295	America/Argentina/Buenos_Aires
-38.5390021	-70.3360691	America/Argentina/Salta
-38.692062	-63.7695384	America/Argentina/Salta
-38.7183177	-62.2663478	America/Argentina/Buenos_Aires
-38.7186346	-61.2884962	America/Argentina/Buenos_Aires
-38.806642	-68.7154975	America/Argentina/Salta
-38.9516784	-68.0591888	America/Argentina/Salta
-39.0267525	-67.5751724	America/Argentina/Salta
-39.032803	-67.5892227	America/Argentina/Salta
-39.0348903	-62.6383524	America/Argentina/Buenos_Aires
-39.2366092	-70.9195942	America/Argentina/Salta
-39.5266112	-66.0463534	America/Argentina/Salta
-39.8238585	-71.2874209	America/Argentina/Salta
-40.0510104	-63.0147578	America/Argentina/Buenos_Aires
-40.6797888	-66.1624831	America/Argentina/Salta
-40.8448275	-63.7695384	America/Argentina/Salta
-40.9611496	-69.2877535	America/Argentina/Salta
-40.9966323	-65.3807101	America/Argentina/Salta
-43.2895976	-65.4920111	America/Argentina/Catamarca
-44.066223	-70.5343829	America/Argentina/Catamarca
-45.3839796	-67.7056849	America/Argentina/Catamarca
-45.5868207	-69.068778	America/Argentina/Catamarca
-45.7493405	-67.7909581	America/Argentina/Catamarca
-45.7525597	-67.7746582	America/Argentina/Catamarca
-46.9248878	-70.7881354	America/Argentina/Rio_Gallegos
-47.2847476	-68.3533295	America/Argentina/Rio_Gallegos
-49.6140393	-72.091139	America/Argentina/Rio_Gallegos
-49.7742228	-68.6385166	America/Argentina/Rio_Gallegos
-50.2331136	-72.6141317	America/Argentina/Rio_Gallegos
-53.7860374	-67.7002243	America/Argentina/Ushuaia
-38.5544968	-58.7396088	America/Argentina/Buenos_Aires
-38.9516784	-68.0591888	America/Argentina/Salta
-32.3901919	-59.7931152	America/Argentina/Cordoba
-36.8937167	-60.3233499	America/Argentina/Buenos_Aires
-32.0427403	-63.5670022	America/Argentina/Cordoba
-34.5105515	-58.4963913	America/Argentina/Buenos_Aires
-31.9134288	-63.6820629	America/Argentina/Cordoba
-38.6882636	-59.7807589	America/Argentina/Buenos_Aires
-39.0420812	-67.5440321	America/Argentina/Salta
-33.1238885	-63.0420795	America/Argentina/Cordoba
-29.7137101	-57.0855601	America/Argentina/Cordoba
-34.6360397	-58.7523155	America/Argentina/Buenos_Aires
-32.9991405	-60.7731686	America/Argentina/Cordoba
-33.8912831	-60.5745999	America/Argentina/Buenos_Aires
-32.1433052	-61.9809975	America/Argentina/Cordoba
-46.7965242	-67.9561153	America/Argentina/Rio_Gallegos
-31.4404029	-61.2596314	America/Argentina/Cordoba
-34.4587213	-58.9072505	America/Argentina/Buenos_Aires
-34.4778621	-58.9091671	America/Argentina/Buenos_Aires
-34.7822343	-58.1687676	America/Argentina/Buenos_Aires
-43.3177467	-65.0463461	America/Argentina/Catamarca
-34.744264	-58.7001579	America/Argentina/Buenos_Aires
-27.3621374	-55.9008746	America/Argentina/Cordoba
-32.0204703	-62.9192213	America/Argentina/Cordoba
-34.4904459	-58.8402383	America/Argentina/Buenos_Aires
-34.9169988	-58.3871924	America/Argentina/Buenos_Aires
-34.9327739	-58.4059227	America/Argentina/Buenos_Aires
-31.2134962	-61.6138677	America/Argentina/Cordoba
-32.7161131	-60.7314613	America/Argentina/Cordoba
-25.5971635	-54.578599	America/Argentina/Cordoba
-42.7694476	-65.0317175	America/Argentina/Catamarca
-42.5701796	-64.2787391	America/Argentina/Catamarca
-33.0181915	-61.0437449	America/Argentina/Cordoba
-38.8766081	-62.0707813	America/Argentina/Buenos_Aires
-36.0548204	-63.5659606	America/Argentina/Salta
-34.7206336	-58.2546051	America/Argentina/Buenos_Aires
-31.2525979	-61.4916422	America/Argentina/Cordoba
-34.7871094	-58.3519478	America/Argentina/Buenos_Aires
-34.7084334	-58.6216473	America/Argentina/Buenos_Aires
-31.0917602	-61.9025776	America/Argentina/Cordoba
-34.6549073	-58.5536355	America/Argentina/Buenos_Aires
-34.793283	-58.1975693	America/Argentina/Buenos_Aires
-35.0380173	-64.2465744	America/Argentina/Salta
-29.1448193	-59.6435242	America/Argentina/Cordoba
-29.233333	-59.933333	America/Argentina/Cordoba
-34.7212143	-58.39851	America/Argentina/Buenos_Aires
-34.5713171	-58.6211045	America/Argentina/Buenos_Aires
-27.4518622	-58.9855547	America/Argentina/Cordoba
-32.7728842	-60.7850951	America/Argentina/Cordoba
-34.4142756	-58.6080344	America/Argentina/Buenos_Aires
-31.1737267	-64.3123326	America/Argentina/Cordoba
-51.6230485	-69.2168291	America/Argentina/Rio_Gallegos
-31.3525586	-64.3401296	America/Argentina/Cordoba
-34.197698	-60.7338035	America/Argentina/Buenos_Aires
-32.9002118	-60.9102481	America/Argentina/Cordoba
-32.9442426	-60.6505388	America/Argentina/Cordoba
-24.9829102	-65.582901	America/Argentina/Salta
-34.2632375	-62.712828	America/Argentina/Cordoba
-34.554242	-58.4915489	America/Argentina/Buenos_Aires
-37.7640478	-62.3523509	America/Argentina/Buenos_Aires
-34.5996003	-58.5329824	America/Argentina/Buenos_Aires
-24.7821269	-65.4231976	America/Argentina/Salta
-34.295047	-60.2473787	America/Argentina/Buenos_Aires
