Libya	15165	32.28609415064293	15.271646901272666
Liechtenstein	1918	47.15337142085506	9.520151872888425
Lithuania	276479	55.036163832088874	24.444494966352597
Luxembourg	183324	49.711421081839255	6.145987115454605
Macau	1903	22.200214454598004	113.55267578591696
Macedonia (FYROM)	49648	41.83754305038874	21.508565694048098
Madagascar	30495	-19.36142616165273	47.144081343285784
Malawi	8553	-13.627973280229158	33.9379794191044
Malaysia	3217836	3.3769769913637617	103.85926605490751
Maldives	3792	4.065880284651898	73.44804379818038
Mali	10226	14.940759932984548	-5.3604493294934485
Malta	4550	35.896481739208795	14.474582194483517
Martinique	5115	14.617717706999024	-61.038643056344085
Mauritania	6205	19.649613282401287	-13.588229253601932
Mauritius	63369	-20.21856288419101	57.6631118759851
Mayotte	427	-12.780539038641686	45.22654476135832
Mexico	4404967	21.996200260409964	-101.14972378183582
Moldova	112110	47.01139531194184	28.874929074977253
Monaco	582	43.7333	7.4167000000000005
Mongolia	18021	47.94088606392542	106.66097409513901
Montenegro	15293	42.4197207658275	19.13946079804486
Montserrat	38	16.727742615789477	-62.216961857894745
Morocco	1541062	32.78234408872725	-5.778600139947971
Mozambique	9654	-22.70768781477108	33.938980424549406
Myanmar (Burma)	36552	20.08141190674108	97.31928241367915
N/A	16754	26.805942574907487	63.218380852333766
Namibia	4655	-22.27277350281418	17.01111309694952
Nepal	192844	27.724692450482774	85.19186923097892
Netherlands	2622106	52.26047262170786	4.984888442711545
New Caledonia	9578	-22.18192536674671	166.3479878835039
New Zealand	132286	-38.61336197105287	174.47685410739004
Nicaragua	29634	12.162083027687792	-86.32053153869205
Niger	4974	14.509511888681144	3.714982806252513
Nigeria	260932	8.331894738162049	5.666856701376604
North Korea	13	39.0130307	125.7461477
Northern Mariana Islands	114	15.1779403	145.74950440000003
Norway	201455	60.644413482466064	9.98961360245216
Oman	21175	23.419758027754426	58.30323751402598
Pakistan	2565970	31.037093265103255	71.94609826227551
Panama	79787	8.844472487065563	-80.01541346184968
Papua New Guinea	799	-8.269017426908636	146.4469684048811
Paraguay	35569	-25.276659431291293	-57.423594004323995
Peru	1774342	-11.94682050486045	-76.96013651858932
Philippines	1618145	14.317213265937848	121.22850979708691
Poland	1368091	51.81840728460402	19.61763609516297
Portugal	2058166	39.576930183210095	-8.926227968332
Puerto Rico	63328	18.342965236309375	-66.3705859636843
Qatar	37780	25.324000316177873	51.50870889663579
Republic of the Congo	4710	-1.8992739059235668	14.92538736059448
Reunion	11211	-21.077794555374183	55.47231635111944
Romania	1300828	45.270894710288296	24.79662207257931
Russia	4948657	55.71940338877843	44.958760562901126
Rwanda	9686	-1.9709681758310964	30.102681577255836
Saint Kitts and Nevis	4973	17.149727507520613	-62.63135893468731
Saint Lucia	3	14.0101094	-60.9874687
Saint Martin	7	18.0675189	-63.0824656
Saint Pierre and Miquelon	7	46.7758459	-56.1806363
Saint Vincent and the Grenadines	22	13.2570942	-61.125756
Saint-Barthélemy	10	17.8964345	-62.852201
Samoa	63	-13.752972244444443	-171.94676205238096
Saudi Arabia	245462	23.501133061871897	43.85298064439017
Senegal	64107	14.571101366582432	-16.631812812262314
Serbia	385693	44.71310018498988	20.513591445708894
Seychelles	1852	-4.617940530885529	55.45892366776458
Sierra Leone	976	8.185432998770493	-12.284646264139345
Singapore	92023	1.3235994651337164	103.85209236908163
Sint Maarten	95	18.029922590526315	-63.04825273684211
Slovakia	89509	48.54470235867007	18.65533959657241
Slovenia	274872	46.09336031674707	14.69628536347973
Solomon Islands	107	-9.444586576635514	159.97178675046726
Somalia	6338	8.243659704970023	47.494731119927415
South Africa	408668	-29.07401986965458	26.289049102127155
South Korea	581761	36.80419582337678	127.32584101781401
South Sudan	105	4.859363	31.57125
Spain	3954151	40.28672372665039	-2.4452837261388853
Sri Lanka	347648	6.964182876899047	80.48515790507956
Sudan	84415	15.241767617829773	31.310921854014097
Suriname	5528	5.796997464815485	-55.227143111215625
Swaziland	933	-26.428225735691317	31.280675535369777
Sweden	711318	59.34361875240005	17.589878607422982
Switzerland	980763	47.02696759135347	7.962894217041732
Syria	139361	35.07400961470569	36.78348845733024
Taiwan	2542474	24.330865315969252	121.1470337402504
Tajikistan	2484	38.62160049194847	69.5269497847021
Tanzania	87467	-6.0056198342129035	36.27735930583077
Thailand	830216	13.803638636725141	100.56463503654855
The Bahamas	1896	25.056649050527426	-77.36289795754217
The Gambia	1787	13.4548761	-16.5790323
Timor-Leste	1214	-8.5568557	125.5603143
Togo	6637	6.80787987779117	1.1657008656471297
Trinidad and Tobago	8900	10.578506733820225	-61.42582073917978
Tunisia	1841460	34.166536574734614	9.063275779085942
Turkey	2613556	39.98968057573862	30.781737052072504
Turkmenistan	2317	37.9600766	58.326062900000004
Turks and Caicos Islands	387	21.716682819638244	-71.70024258113695
U.S. Virgin Islands	282	18.166245767021277	-64.82489910602838
Uganda	77705	0.4372449653252687	32.52405939471977
Ukraine	987687	49.905608815141036	31.096818522469064
United Arab Emirates	161828	24.56498057730986	54.56726365990929
United Kingdom	3691930	51.98713452386508	-0.8460593082945235
United States	14236732	38.158463601264174	-95.98370830699423
Uruguay	187645	-34.89135004428415	-56.162782384279886
Uzbekistan	12201	41.0296067379559	64.95496533183345
Vanuatu	317	-17.7332512	168.3273245
Venezuela	506427	10.060634099951029	-67.69876334872586
Vietnam	1607101	17.0386811236786	106.21512120823911
Wallis and Futuna	37	-13.272734881081082	-176.17369616756758
Yemen	8199	15.358663583180876	44.35663781228198
Zambia	7097	-14.868287172918135	28.288966061941668
Zimbabwe	27405	-19.197331045721583	30.382953653858785
Åland Islands	220	60.09011420727272	19.90152164272727
